ID_PLANO;CD_PLANO;NM_PLANO;CD_OPERADORA;RAZAO_SOCIAL;GR_MODALIDADE;PORTE_OPERADORA;VIGENCIA_PLANO;CONTRATACAO;GR_CONTRATACAO;SGMT_ASSISTENCIAL;GR_SGMT_ASSISTENCIAL;LG_ODONTOLOGICO;OBSTETRICIA;COBERTURA;TIPO_FINANCIAMENTO;ABRANGENCIA_COBERTURA;FATOR_MODERADOR;ACOMODACAO_HOSPITALAR;LIVRE_ESCOLHA;SITUACAO_PLANO;DT_SITUACAO;DT_REGISTRO_PLANO;DT_ATUALIZACAO;ANO_REGISTRO
18157920;483508195;Servidor Previ;414662;Suda Odonto Planos De Saude Ltda;Odontologia De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Misto;Nacional;Ausente;Não se aplica;Ausente;Ativo;30/07/2019;30/07/2019;30/08/2022;2019
18109410;482354191;Plano Especial PF - Enfermaria;358096;Unimed Apucarana Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;22/02/2019;22/02/2019;30/08/2022;2019
18436318;490471211;Diagnóstico Empresarial Avançado NACIONAL;415626;Federação Das Coop Odontológicas Do Estado De Santa Catarina;Cooperativa Odontológica;Grande;P;Coletivo empresarial;Coletivo empresarial;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Ausente;Não se aplica;Ausente;Ativo;06/11/2021;06/11/2021;30/08/2022;2021
18361237;488557211;LIVRI SAÚDE ADESÃO;422479;Livri Operadora De Plano De Saúde Ltda;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Não se aplica;Ausente;Ativo;07/04/2021;07/04/2021;30/08/2022;2021
18351441;488226211;LIVRE REFERENCIA EMPRESARIAL;422479;Livri Operadora De Plano De Saúde Ltda;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Referência;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;24/02/2021;24/02/2021;30/08/2022;2021
18475339;491726220;Livri Já;422479;Livri Operadora De Plano De Saúde Ltda;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Não se aplica;Ausente;Ativo;14/03/2022;14/03/2022;30/08/2022;2022
18136965;483050194;UNIMED ESSENCIAL ADESAO;336106;Unimed De Marilia Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;03/06/2019;03/06/2019;30/08/2022;2019
18105419;482266198;LIFEDAY PREMIUM REF SC;309699;Lifeday Planos De Saúde Ltda.;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Referência;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;01/06/2021;11/02/2019;30/08/2022;2019
18124621;482687196;PLANO ODONTO VIP II EMPRESAS;419354;Zurich Santander Brasil Odonto Ltda.;Odontologia De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Ausente;Não se aplica;Parcial sem internação;Ativo;17/04/2019;17/04/2019;30/08/2022;2019
18436446;490483214;INTEGRALIS MATER APARTAMENTO CA;421871;Angeli Sistemas De Saude S.A.;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Individual;Ausente;Ativo;06/11/2021;06/11/2021;30/08/2022;2021
18436490;490487217;HOSPITAL MATER ENFERMARIA CA;421871;Angeli Sistemas De Saude S.A.;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Hospitalar com obstetrícia;Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;06/11/2021;06/11/2021;30/08/2022;2021
18436500;490488215;INTEGRALIS MATER ENFERMARIA CE;421871;Angeli Sistemas De Saude S.A.;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;06/11/2021;06/11/2021;30/08/2022;2021
18197383;484488192;EMPRESARIAL ÚNICO;419486;Pladisa Planos De Saúde Sa;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Franquia + Co-participacão;Individual;Ausente;Ativo;28/11/2019;28/11/2019;30/08/2022;2019
18101912;482224192;ASSEC PLUS BASICO AGREGADO COM CO-PARTICIPACAO;384704;Associação Dos Empregados Da Companhia Estadual De Habitação E Obras Públicas - Assec;Autogestão;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;30/01/2019;30/01/2019;30/08/2022;2019
18204577;484665196;Norden Aliança VIP;421707;Personal Care Operadora De Saúde Sa;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;30/12/2019;30/12/2019;30/08/2022;2019
18437929;490542213;Plano AD;421707;Personal Care Operadora De Saúde Sa;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Não se aplica;Ausente;Ativo;10/11/2021;10/11/2021;30/08/2022;2021
18354285;488322215;Plano A+ E Copart GA;421707;Personal Care Operadora De Saúde Sa;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;09/03/2021;09/03/2021;30/08/2022;2021
18330581;487604201;Plano A+ E Copart;421707;Personal Care Operadora De Saúde Sa;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;04/12/2020;04/12/2020;30/08/2022;2020
18330615;487607205;Plano A+ Copart;421707;Personal Care Operadora De Saúde Sa;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Individual;Ausente;Ativo;04/12/2020;04/12/2020;30/08/2022;2020
18517154;492879222;Plano HO;421707;Personal Care Operadora De Saúde Sa;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Hospitalar com obstetrícia;Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;20/07/2022;20/07/2022;30/08/2022;2022
18458222;491244226;Aliança HC VIP;421707;Personal Care Operadora De Saúde Sa;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Hospitalar sem obstetrícia;Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;21/01/2022;21/01/2022;30/08/2022;2022
18452621;490990229;Plano A SP;421707;Personal Care Operadora De Saúde Sa;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Não se aplica;Ausente;Ativo;11/01/2022;11/01/2022;30/08/2022;2022
18400810;489587218;IDEAL ESSENCIAL;420751;Ideal Saúde Assistência Médica Ambulatorial Ltda;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Não se aplica;Ausente;Ativo;19/08/2021;19/08/2021;30/08/2022;2021
18459646;491334225;IDEAL REGIONAL I CA ENF;420751;Ideal Saúde Assistência Médica Ambulatorial Ltda;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;25/01/2022;25/01/2022;30/08/2022;2022
18138451;483071197;PLANO INDIVIDUAL/FAMILIAR HOSPITALAR MUNICIPAL QTO COLETIVO;354279;Unimed De Lins - Cooperativa De Trabalhos Médicos;Cooperativa Médica;Pequena;P;Individual ou familiar;Individual ou Familiar;Hospitalar com obstetrícia;Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;10/06/2019;10/06/2019;30/08/2022;2019
18478987;491808228;PLANO REFERENCIA - INDIVIDUAL OU FAMILIAR COM COPARTICIPAÇÃO;354279;Unimed De Lins - Cooperativa De Trabalhos Médicos;Cooperativa Médica;Pequena;P;Individual ou familiar;Individual ou Familiar;Referência;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;24/03/2022;24/03/2022;30/08/2022;2022
18238064;485396202;SUPER 200 PJ AP COP;415065;Mais Saúde Plano De Saúde Ltda;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Individual;Ausente;Ativo;14/04/2020;14/04/2020;30/08/2022;2020
18207792;484733204;INTERMEDIÁRIO II;314668;Abertta Saúde - Associação Beneficente Dos Empregados Da Arcelormittal No Brasil;Autogestão;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia + Odontológico;Ambulatorial + Hospitalar;1;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Parcial com internação;Ativo;13/01/2020;13/01/2020;30/08/2022;2020
18374025;488897219;MASTER;314668;Abertta Saúde - Associação Beneficente Dos Empregados Da Arcelormittal No Brasil;Autogestão;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia + Odontológico;Ambulatorial + Hospitalar;1;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Parcial com internação;Ativo;19/05/2021;19/05/2021;30/08/2022;2021
18141970;483149197;PLANO UNIMED ESSENCIAL ADESÃO APARTAMENTO;320862;Unimed De Paranavaí Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;27/06/2019;27/06/2019;30/08/2022;2019
18141981;483150191;PLANO UNIMED ESSENCIAL ADESÃO ENFERMARIA;320862;Unimed De Paranavaí Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;27/06/2019;27/06/2019;30/08/2022;2019
18208708;484751202;Essencial Unimed Empresarial Enfermaria;320862;Unimed De Paranavaí Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;15/01/2020;15/01/2020;30/08/2022;2020
18116337;482492190;S1 SAÚDE INDIVIDUAL/FAMILIAR COM COPARTICIPAÇÃO;420981;S1 Operadora De Plano De Saúde Ltda;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Não se aplica;Ausente;Suspenso;20/07/2020;19/03/2019;30/08/2022;2019
18169713;483841196;S1 GOLD ADESÃO SEM COPART TO;420981;S1 Operadora De Plano De Saúde Ltda;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;02/09/2019;02/09/2019;30/08/2022;2019
18402401;489643212;UNIDENTIS VIP ORTO;413429;Unidentis Assistencia Odontologica Ltda.;Odontologia De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;24/08/2021;24/08/2021;30/08/2022;2021
18222905;484977209;Coletivo Empresarial Referência;422096;Somos Mais Saude Sa;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Referência;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Cancelado;10/03/2021;19/02/2020;30/08/2022;2020
18466926;491471226;Unimed Personal Enfermaria;312592;Unimed Norte Fluminense Cooperativa De Trabalho Medico;Cooperativa Médica;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Franquia + Co-participacão;Coletiva;Ausente;Ativo;09/02/2022;09/02/2022;30/08/2022;2022
18288380;486492201;MIX AH IN GM ENF GA2INTG 29;414450;Jardim América Saúde Ltda.;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Transferido;28/09/2020;12/08/2020;30/08/2022;2020
18288411;486495206;MIX AH CE GM APT CC GA2INTG 36;414450;Jardim América Saúde Ltda.;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Transferido;28/09/2020;12/08/2020;30/08/2022;2020
18253362;485746201;UCDPART REGIONAL APARTAMENTO;324345;Unimed Costa Do Descobrimento Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Franquia + Co-participacão;Individual;Ausente;Ativo;22/05/2020;22/05/2020;30/08/2022;2020
18253373;485747200;UCDPART NACIONAL ENFERMARIA;324345;Unimed Costa Do Descobrimento Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Franquia + Co-participacão;Coletiva;Ausente;Ativo;22/05/2020;22/05/2020;30/08/2022;2020
18253418;485750200;UCDPART REGIONAL ENFERMARIA;324345;Unimed Costa Do Descobrimento Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Franquia + Co-participacão;Coletiva;Ausente;Ativo;22/05/2020;22/05/2020;30/08/2022;2020
18138754;483083191;AGILE CE 110 STANDART ACCESS;417530;Associação De Saúde Portuguesa De Beneficência;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;11/06/2019;11/06/2019;30/08/2022;2019
18403177;489660212;AGILE STANDART CE 500;417530;Associação De Saúde Portuguesa De Beneficência;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;26/08/2021;26/08/2021;30/08/2022;2021
18332795;487651202;UNIMED PERSONAL 2.0 JARAGUÁ DO SUL PJ;355691;Unimed Do Estado De Santa Catarina Fed. Est. Das Coop. Méd.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;11/12/2020;11/12/2020;30/08/2022;2020
18389837;489343213;Unimed Versátil 4 Grupo de Municípios;355691;Unimed Do Estado De Santa Catarina Fed. Est. Das Coop. Méd.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Suspenso;04/10/2021;20/07/2021;30/08/2022;2021
18275259;486208202;Unimed Versátil Empresarial Estadual Apart S/ Obst;355691;Unimed Do Estado De Santa Catarina Fed. Est. Das Coop. Méd.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Individual;Ausente;Suspenso;26/07/2021;14/07/2020;30/08/2022;2020
18384763;489203218;ESSENCI MAIS FRONTEIRAS PF;355691;Unimed Do Estado De Santa Catarina Fed. Est. Das Coop. Méd.;Cooperativa Médica;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;30/06/2021;30/06/2021;30/08/2022;2021
18414553;490002212;ESSENCI MAIS JARAGUÁ DO SUL;355691;Unimed Do Estado De Santa Catarina Fed. Est. Das Coop. Méd.;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;28/09/2021;28/09/2021;30/08/2022;2021
18108514;482331191;UNI APS EMPRESARIAL Apartamento;385255;Unihosp Saúde Ltda;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;20/02/2019;20/02/2019;30/08/2022;2019
18108524;482332190;UNI APS EMPRESARIAL Enfermaria;385255;Unihosp Saúde Ltda;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;20/02/2019;20/02/2019;30/08/2022;2019
18363217;488654212;UNI EMPRESA - ESSENCIAL;385255;Unihosp Saúde Ltda;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;15/04/2021;15/04/2021;30/08/2022;2021
18308559;487059200;INFINITY PREMIUM 600;358053;Plano Saúde São Francisco Ltda.;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Suspenso;13/12/2021;09/10/2020;30/08/2022;2020
18289438;486540205;MAX 150 EMPRESARIAL;421944;Única Assistencia Medica Ltda;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;14/08/2020;14/08/2020;30/08/2022;2020
18289448;486541203;MAX 100 EMPRESARIAL;421944;Única Assistencia Medica Ltda;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;14/08/2020;14/08/2020;30/08/2022;2020
18521504;493022223;MAX ACTION;421944;Única Assistencia Medica Ltda;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;03/08/2022;03/08/2022;30/08/2022;2022
18521536;493025228;MAX LIFE 50;421944;Única Assistencia Medica Ltda;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;03/08/2022;03/08/2022;30/08/2022;2022
18111215;482409191;PLANO EMPRESARIAL AMB E HOSP OBST PADRÃO QUARTO PRIVATIVO;413721;Sociedade Beneficente Dezoito De Julho;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;07/03/2019;07/03/2019;30/08/2022;2019
18202817;484622192;PLANO ADESÃO AMB E HOSP OBST PADRÃO QT PRIVATIVO CO-PART;413721;Sociedade Beneficente Dezoito De Julho;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;18/12/2019;18/12/2019;30/08/2022;2019
18399113;489539218;BOA SAÚDE PLANO AMBULATORIAL ÔNIX;418137;Unix Saúde S.A;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Municipal;Ausente;Não se aplica;Ausente;Ativo;12/08/2021;12/08/2021;30/08/2022;2021
18170396;483865193;Pleno Standard CA;311847;Unimed Regional Da Baixa Mogiana - Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;04/09/2019;04/09/2019;30/08/2022;2019
18134755;482978196;UNIPART FLEX ESTADUAL EMPRESARIAL S/ OBSTETRICIA ENFERMARIA;343889;Unimed Belo Horizonte Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Coletiva;Ausente;Ativo;21/05/2019;21/05/2019;30/08/2022;2019
18201621;484579190;ODONTO ORTO ODONTOPREV EMPRESARIAL;343889;Unimed Belo Horizonte Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Ausente;Não se aplica;Ausente;Ativo;10/12/2019;10/12/2019;30/08/2022;2019
18181088;484156195;ODONTOLOGIA UNIMED ODONTO ORTODONTIA ADESAO;343889;Unimed Belo Horizonte Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Ausente;Não se aplica;Ausente;Ativo;07/10/2019;07/10/2019;30/08/2022;2019
18298927;486781205;UNIPART FLEX NACIONAL EMPRESA SEM OBSTETRICIA ENFERMARIA;343889;Unimed Belo Horizonte Cooperativa De Trabalho Médico;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Co-participacão;Coletiva;Ausente;Ativo;10/09/2020;10/09/2020;30/08/2022;2020
18204045;484648196;Essencial Saúde;419524;Sorriden Convênios Odontológicos S.A.;Odontologia De Grupo;Média;P;Individual ou familiar;Individual ou Familiar;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Misto;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;26/12/2019;26/12/2019;30/08/2022;2019
